Contig	06/29/10	05/22/13	07/10/09	12/23/13	12/11/12	02/23/11	09/18/13	03/13/13	09/28/11	05/17/10	04/29/11	11/29/11	05/22/13	01/15/14	05/21/11	02/13/13	05/22/13	08/11/10	01/26/12	01/16/13	04/27/10	11/23/10	05/21/14	02/11/10	09/10/14	12/20/11	10/21/10	01/11/11	12/23/13	06/22/11	08/19/09	09/24/09	04/24/13	10/21/10	04/10/14	11/28/12	07/21/10	06/29/10	08/14/13	12/23/09	07/17/14	09/10/14	07/20/11	10/22/09	08/14/13	07/09/12	08/14/13	10/22/09	06/29/10	07/21/10	10/25/11	05/21/14	02/11/10	09/10/14	03/13/13	12/11/12	04/10/14	08/11/10	09/18/13	02/12/14	12/20/11	07/10/09	11/28/12	01/16/13	07/18/13	01/26/12	08/17/11	12/16/10	01/11/11	05/21/11	12/20/11	09/15/10	09/24/09	11/13/13	06/22/11	06/19/13	06/20/12	02/16/12	06/19/13	08/19/09	11/28/12	12/23/09	11/23/10	08/17/11	01/26/12	11/29/11	11/29/11	11/13/13	09/15/10	09/28/11	12/23/13	02/16/12	08/15/12	02/12/14	05/17/10	03/24/10	04/29/11	02/23/11	04/27/10	12/16/10	04/24/13	05/30/12	02/13/13	03/24/10	07/18/13	08/15/12	07/20/11	10/25/11	07/17/14	05/30/12	01/15/14
1126431_scaffold00430	0	5.5615706	2.1086414	0.41833597	1.4472355	6.456986	1.3946618	1.0925516	0.6015054	0.43857682	0.83711374	0	0	0.8771178	0.05128583	1.6955091	5.118493	0.5743944	0.34766808	0.96490866	0.056218136	20.691118	17.365776	0.74369025	0.30918813	0.3243969	37.180855	0.5779936	0	0.24191442	4.4949408	3.0520673	0.2641074	37.654163	2.423351	0	0.49980828	1.5146182	0.99023694	1.0337719	3.4759872	0.811682	0.6162436	0.8072234	0	0.5008487	0.8693657	1.1639807	1.5722353	0.362275	18.812386	15.758949	0.38041082	0	0.7207335	1.1038204	2.2699625	0.9795813	2.5780509	0.32616392	0	2.0220432	0.58403337	1.0997182	0.32070324	0.2376187	1.6473627	362.10278	0.9814883	0.075298645	0.51155764	10.244489	3.3661864	0.7550616	0.2883651	5.365542	2.3515007	0.4941128	5.4643607	4.3699255	0.53377634	1.3305024	21.314785	1.0186187	0	0.93175596	0.4915054	0.4683801	10.210864	0.6565886	0.5853198	0.5407561	0	0.5757969	0.17439619	1.0663717	1.1315908	5.5559216	0.20825633	359.43552	0.29973808	2.0759223	1.3245233	0.41711816	0.3452398	0.1441707	0.41154322	21.54678	3.4902685	1.2725217	1.1183853
1126431_scaffold00431	1.2535791	13.149619	9.770589	12.969147	3.9643898	41.08614	9.106835	2.7861636	2.0552595	1.6290914	12.389981	0	0	7.7190714	3.2311893	1.6148615	13.060422	1.6483551	5.0849323	3.7392318	1.5179752	21.495869	1.5422215	0.71974087	3.2981925	12.904516	1.4420596	13.872627	0.40725756	1.7453383	5.370882	8.598381	2.5091617	1.3583429	4.3622775	0	0.7497546	2.0878346	17.165073	1.3484741	4.6748667	2.5366492	9.266185	5.973789	0	10.440153	17.315844	5.820231	1.7969416	0.764846	9.227205	1.1969496	0.7185943	2.8779123	3.4929824	4.938422	4.5659776	1.7681242	8.924525	14.243294	0	7.466427	14.3320875	3.7992406	6.542714	5.370485	23.655775	109.35873	11.525221	4.643678	13.045455	2.382978	6.6553645	25.484766	1.6762166	6.1123962	10.405171	6.8281255	5.1377225	5.5951443	12.688169	1.3305774	22.820642	22.451622	0	10.492972	8.579487	25.293951	1.5054166	2.81411	15.089096	4.621267	0	16.17557	1.5405864	6.0177217	10.287768	39.321045	2.2388816	111.05105	2.2981217	9.952777	1.1259083	4.7554154	6.5599256	10.687256	9.145921	9.935106	3.2497435	8.707219	5.076035
1126431_scaffold00441	0.07054589	71.114845	14.8102255	8.717793	8.796449	86.6603	41.88586	172.49068	27.470873	37.922977	36.22702	13.762748	0	12.617205	12.702617	91.11355	72.66797	24.818087	61.898067	75.93714	10.137092	14.3060255	20.444563	4.277204	12.31971	15.481642	7.2587996	21.319727	0.20626788	7.089338	5.44049	8.785229	90.46379	6.6249323	42.99945	16.075153	25.611073	34.37739	50.08948	8.924212	19.913195	13.053187	9.341687	24.0413	1.0824466	13.080593	46.38262	22.56074	33.52258	24.710722	34.768612	19.53412	4.238991	2.915211	175.11542	9.41633	45.99023	22.339592	39.676388	8.315311	0	18.041368	8.829029	74.99472	41.71433	64.55892	19.597788	125.01387	21.649313	12.433451	16.93921	14.853181	10.504385	17.879318	7.8506947	17.62956	8.712653	78.44902	15.944111	7.8475285	8.526813	9.30432	15.4263315	16.097303	119.55776	28.02928	29.512098	13.522599	15.432999	25.417685	10.21173	78.78293	0.2536448	7.476746	35.804386	7.716093	33.833847	87.85391	13.290938	123.27649	89.84367	16.081348	85.67171	6.676258	45.115677	21.815834	8.476977	36.056637	20.48269	18.386446	10.893691
1126431_scaffold00452	0	0.15075038	14.096636	0	0	3.1494763	0.419728	0	0.15387125	0.57698977	0.7880436	0	0	0.35900116	1.128272	0	0.07702135	0.613298	1.5563986	0.12341677	1.3230683	416.90344	0	1.4974012	0	0.33193624	78.518845	25.74446	0	0.30058035	2.4490356	1.028305	0	78.96316	0	0	0.63928044	1.2147235	0	3.4033496	0.12264733	0	2.0718591	2.3953538	0	0	0.074130885	1.6674459	1.1108212	0.82376593	0.18367943	0	1.2326313	0	0	0	0	0.5378452	0.10146028	0	0	11.459285	0	0	0.26252535	1.410219	0.95087916	238.8498	26.403347	1.5666561	0.3598697	26.856052	1.6628236	0.38630503	0.4426005	0	1.8458153	2.3900924	0.047789384	2.9132419	0	3.9964402	409.84442	1.0006008	0	0.45597917	0.59437007	0	24.366707	0.14396752	0	1.6599715	0	0	0.4758649	0.23381898	0.842102	3.53213	1.438401	239.36583	0.03407826	0.99960893	0	0.25608745	0.0706527	1.4567736	1.9651704	0.13464151	0.12315124	1.0279709	1.1443777
1126431_scaffold00502	0	0.78896886	0	18.946468	3.4370902	0.32249606	2.6360319	1.3457029	1.1274232	0.033552665	0.50209033	0	0	14.749149	0.46690196	0.17294985	0.32247984	0.6954487	0.698193	0	0.060212385	45.2691	0.14362624	0.10277791	1.2142375	7.527976	4.110559	1.1288732	0	0	0.12504682	0	0.106077	4.067968	0.8196404	0	0.044609934	0.48228475	0.7777677	0.2407001	0	2.608054	0	0.08645759	0	0.31850746	0.6207556	0	0.44103223	0.08622541	7.9980717	0	0.04527097	0	1.3063618	4.6045365	1.0222265	1.1515386	2.017814	20.145134	0	0	9.71975	0	0.06869778	0.50900257	3.6645365	37.226788	1.4242364	0.887134	7.533671	0.018628778	0	44.175682	0	0	0.84527445	3.8969765	0	0.14183046	10.378567	0.36775059	44.75496	3.7966478	0	19.74218	16.989218	43.644253	0.03885022	1.4064773	15.672658	3.6330154	0	19.678553	0	0.24474353	0.80799294	0.28168827	0	39.48878	0	0.06539456	0	0.089350805	0.22186126	0.5983539	0	7.7512746	0	0	14.374147
1126431_scaffold00568	0	1.4347863	80.69321	49.77937	1.9465381	4.293173	20.209066	1.1891958	8.212627	56.78216	104.39045	0	0	8.039623	14.366932	2.1276317	1.8973336	14.735925	9.112	2.4874623	0	159.15735	53.006763	0.54972845	0.82658476	12.760878	1.9063139	3.3501198	27.295332	6.513545	21.402822	1.7057997	0.3025996	2.3343391	42.086517	67.61188	79.21694	56.985653	1.6640191	1.2874331	1.0986464	0.69748515	124.77049	5.271769	0	81.19903	0.996071	4.534323	51.51089	77.480606	12.216783	58.0526	0.5569241	0.5495277	1.2069042	1.5975109	43.356472	15.65815	17.836334	1.3079518	0	72.97746	9.16225	1.8327215	4.2623496	10.454412	53.381157	91.88666	3.5187058	16.075537	13.883584	22.638159	1.3742585	12.435925	6.3394103	2.031361	110.09392	75.03756	1.8728774	21.772074	9.361746	1.2785423	158.96045	54.339096	0	77.00316	78.78835	9.927913	23.294184	7.6302967	54.842392	75.981606	334.21255	2.5788903	58.179024	1.1345187	106.07843	4.444667	0	87.26222	0.68684655	82.61709	1.4416871	1.2425681	4.3511224	477.2337	117.43554	14.963024	1.3789505	81.647156	8.8711195
1126431_scaffold00576	42.38776	34.693233	3.9041147	135.33743	117.812065	52.651577	100.72453	21.492691	31.902218	15.950351	8.679454	19.939196	0	192.44037	3.916889	50.17126	37.75915	22.859081	50.18862	46.40746	87.368	26.849033	23.353975	40.30853	160.16864	82.20927	34.60471	10.465396	173.88855	1.2197293	5.0325656	9.130951	25.13717	33.356133	44.720356	59.67899	16.917229	69.11251	34.834743	41.296886	9.154277	154.27345	3.361772	25.687765	0	26.60592	41.078754	25.950891	67.35945	15.930226	98.003235	19.69785	42.210556	125.432526	23.416618	117.44583	47.221783	22.83687	103.72572	233.56595	0	2.7898362	94.66821	48.70468	11.504425	53.728542	18.574118	38.07748	11.8704815	3.833891	80.95093	8.352626	7.3875904	92.50724	1.0010686	10.852047	6.5977445	49.068787	9.890187	5.8995757	92.12844	42.861237	27.804165	17.916582	0	116.25882	112.097206	90.784805	8.856589	32.562405	143.44109	47.72771	0	234.90073	12.949303	83.38187	8.769356	53.79213	90.009575	38.526566	24.97321	54.68561	46.13452	87.8477	15.740444	8.48753	3.8627424	102.284225	10.863139	54.40623	203.48337
1126431_scaffold00577	0	12.664951	4.1502876	0.41514996	28.703453	4.725621	3.8943095	10.815202	0.11606863	1.8497559	1.3956404	0	0	0.91395956	0.08906667	28.604136	12.854401	3.296202	5.886908	11.241355	3.5147688	40.21317	0.6210277	3.6941	0.8352686	0.7094303	1.6438111	25.507956	0	0.22006603	0.7434513	68.90572	9.708471	1.4852103	0.82694626	0	2.8933437	2.7488816	1.2993414	4.735489	0.13877356	0.46987516	0.3567377	12.056188	0	7.5745955	1.0904133	15.452884	3.6839504	3.3088784	0.5403591	0.23095466	4.1841097	0.5553009	9.756668	29.259075	0.98554516	2.7661974	2.640417	0.251751	0	2.5211673	16.228392	14.931553	1.7079995	6.327542	0.9780955	154.69836	28.51869	0.14529894	0.8884079	2.1345553	68.001305	22.838379	0.16693187	5.617921	20.456224	23.143017	4.6502733	0.57493395	16.971128	4.2734537	38.13851	0.70760274	0	2.7672787	3.155673	26.210285	1.5328637	0.21719603	0.45178163	23.677105	92.185524	0.6060427	1.6153013	8.730564	1.5880423	4.7958603	4.0386815	163.75438	10.102464	12.088012	29.366686	7.050802	1.5988488	103.718765	0.45000616	0.26660338	0	14.6554785	1.0956388
1126431_scaffold00603	0	0.30724162	157.80612	0	13.272298	0.039868884	0.5865874	0	14.276367	0	0.43893346	0	0	0	0.6722822	1.058364	0.17940095	27.617977	0.31073317	0.14373341	0	110.45512	1.997542	0	0.7369098	0.34362578	41.26766	0	0	0.67953086	2.6434944	0.4879041	1.9277388	38.03771	0.15199322	0	403.42926	1.7073833	0.31468016	0	0	0.96726936	4.7209396	1.0581517	0	9.437754	0.6906735	1.4795717	2.1412678	400.826	6.2463593	1.0301104	0	0	0.06606827	14.538702	0.061479107	27.076881	0.8271375	0	0	156.25581	1.3384305	0.05956899	9.40156	0.11326667	3.7249281	54.717094	0	0.35892907	0.57151467	1.2021662	0.5533013	0.11247447	0.77319086	437.57446	0	2.0341291	449.70358	1.5780531	1.8104194	0.05114645	110.784256	4.467052	0	1.5931246	1.2246866	0.093026936	1.3183948	16.263718	0	1.9332329	0	0	0.03463756	0	0.28604546	0.03917698	0	51.93792	1.6669028	0.5093212	0.5524452	0	10.614561	0.02147576	4.7953157	6.2722383	0	0.15962581	0
1126431_scaffold00646	13.2310705	18.73601	10.424981	12.013776	99.11125	19.971468	1.7095326	102.58389	1.4746128	2.2271738	2.1343038	2.0308735	0	24.083212	0.06286456	474.4466	21.35958	21.581417	81.396675	352.16522	1.5849397	88.39947	0.9862435	7.7338305	0.12633102	99.01126	65.833755	6.4180527	0	0.06354238	6.0821996	7.892868	27.396034	64.28442	3.8459735	0	10.721362	32.515087	1.1328812	14.9305105	1.3223034	0.6218339	0.026977573	14.446248	0	8.076945	1.7760687	12.650702	27.714922	11.8417425	70.103035	0.6520447	8.678281	0.5879092	100.50972	100.1241	3.9207232	22.169758	1.4585048	28.652441	0	11.82081	36.950924	362.9796	1.3365668	81.78735	0.1035531	105.987206	7.4513187	0	105.18784	65.15336	8.7266035	2.8922837	0.022091802	2.3448124	19.28836	70.6429	2.404425	7.5072403	32.563324	16.940191	86.931625	0.04994363	0	172.11209	176.96242	2.9663155	63.670116	1.782114	12.196934	65.07902	0	30.220804	2.1376936	11.764123	1.1769066	19.383087	1.7231	106.50589	24.085737	11.899749	483.00882	8.691936	1.1849154	42.45696	0	69.59697	1.18021	10.34405	22.777725
1126431_scaffold00648	0	0.27108806	0.34488958	0	14.048222	17.770477	0.6038233	0.13402338	8.854405	0.9991475	2.9985132	12.194509	0	3.120287	0.1887371	1.3865882	0.09233617	0.061270446	9.435974	1.7754812	0	209.9051	0	6.6802835	28.572525	28.076733	29.581049	4.170736	0	0	1.8260475	18.034992	0.16199039	31.102144	0.2816267	26.157446	0.35765055	0.1506473	0.89079785	46.64509	0.14703436	27.879347	0.053996183	41.688324	0	1.2095833	1.5996773	32.650307	0.18368213	0.44440305	24.002016	0	6.5071783	7.060276	0	14.752097	0.1898567	0	0.243269	0.6001583	0	0.28620484	21.658356	1.7782604	0.23604412	9.036098	1.6581099	122.31874	5.087839	0.1847378	24.473597	0.9387854	18.558134	2.1998074	0	0	0	4.4082074	0	1.6650321	23.874428	49.648293	212.4747	1.3495036	0	148.24028	139.82497	2.0109677	0.62294656	7.0763454	0	5.125855	0	0.64211863	0.71310645	6.3537207	2.2714748	17.946016	0	123.693436	0.2859803	0.5991849	2.4371908	6.344822	0.67760944	0.26528147	0.056093384	23.283888	0.44291535	0.16431615	4.326838
1126431_scaffold00674	0	0.13807373	0.26349476	0	3.9314308	5.0167575	0	0	1.4406399	0	0	0	0	0.109604195	0	0	0.32920814	0.12482789	2.9324992	1.1303861	0.0702499	46.740753	0	2.338268	0	31.618454	0.44354188	5.055805	0	0	0	0.04651034	0	0.7229168	0.44626212	0	0	0.051152956	0	33.193546	0	0	0	1.4121833	0	0	0	0.67876875	0.046777554	0	82.950455	0	1.8486203	0	0	3.0490417	0.3223334	0.17913364	0	20.650358	0	0.38872847	3.368332	0.68710124	0.16029966	2.4941878	0	44.500576	7.912664	0	33.959618	0.02173423	0.14504725	0	0	0.40811548	0	1.1787508	0	0	4.41249	35.236164	48.227592	0	0	61.354473	64.154175	0.19509514	0	1.5823348	0	2.3343267	0	17.529951	0	5.044588	0	4.436724	0	45.674465	0	0.07629595	0	3.127373	0.25884596	0	0	82.45961	0	0.25107422	0.43000883
1126431_scaffold00707	0	46.523903	2.9684784	9.789842	5.7175264	15.884916	3.9897172	8.59915	1.9886507	2.4055114	8.356368	0	0	28.848917	1.608059	10.952801	47.828964	2.2692337	7.6196303	4.3992596	5.6838427	2.7251542	3.3465514	31.531116	17.41061	10.2867365	4.741332	11.617799	20.06522	1.7912543	8.591513	3.0009537	5.2812786	3.5087802	5.549836	16.500612	2.6652055	6.024733	3.6329112	98.247894	2.6077597	20.77564	8.506284	5.57861	0	6.2095017	3.615966	6.3558407	5.9405746	2.7818146	2.1135323	2.6380265	32.40229	9.207285	7.166239	5.3532286	5.1499033	2.4767382	3.8069563	20.662346	0	2.985911	4.8296103	4.15825	3.9401526	7.0551634	8.270935	203.99753	11.993712	1.6061066	12.439034	2.9382412	3.3671799	2.5365896	2.1450832	5.9113874	3.2980008	242.76888	5.97712	7.3720427	4.04618	97.771545	3.0633535	7.8217044	0	22.086271	24.017258	2.2978067	3.1566868	1.9206747	6.825007	247.94405	0	23.178814	3.199062	22.713024	9.566884	16.576931	5.330485	198.09514	7.501544	8.517207	9.662132	22.847641	3.0044723	7.7954683	7.607725	2.610185	2.7725017	13.628474	33.029945
1126431_scaffold00709	0	0.47262815	4.690119	0	1.6956247	73.068665	0	0.07009887	12.221119	5.7886753	8.421698	0	0	1.6882946	9.016066	1.139653	0.5312452	0.38455874	10.316815	1.2381842	33.61719	175.5468	0.17207725	2.339608	1.4547668	20.582272	14.916802	45.02491	0	3.6142683	2.4719875	2.865699	0.042363286	15.783347	1.1784042	0	0.9620414	2.8365753	0.6776991	11.996631	0.61523247	2.3435137	11.522684	5.800706	0	0.5021063	0.46482596	4.9787874	2.1135867	0.92975277	15.709634	0.34130135	2.169549	0	0.21342815	2.0128326	1.2247201	0.12263535	0.12723811	3.2785485	0	4.091665	3.5742514	0.83387536	0.08230617	7.6228905	17.453382	139.59157	39.49015	9.308138	22.64711	0.4686983	2.8300421	0.4844528	3.7697225	0	0.082670644	4.957137	0	1.8267018	3.0559275	12.281685	173.84978	18.29948	0	31.710508	33.542126	0.6010319	0.30254957	12.517792	0	4.03727	0	3.7615232	4.736838	6.5486903	8.580433	68.55228	33.33787	139.53726	0.17094582	2.5071554	0.509894	5.3525186	0.088603295	0.71688217	10.209895	13.845671	0.15444005	2.0626328	0.44157773
1126431_scaffold00784	0	0.14780675	72.77378	0	2.2726245	3.1327312	0.5487096	1.1691883	5.5653043	0.041905418	100.46765	0	0	0	204.37154	0.54001194	0.35241452	0	2.4997458	2.7428222	0	46.004787	0	0	0.13786502	22.468426	93.80423	7.185942	0	9.084035	22.294203	1.3443011	0.044161428	89.2313	0	0	0	0.05475881	2.1193936	0.7816148	0.32067323	0.5428858	38.802734	8.9624	0	82.99325	2.6166015	7.4737663	0	0	13.783104	0	0	0	1.1865988	1.0879911	0	0	1.5916659	0	0	62.73168	4.507213	3.6108131	0	1.5892899	7.7410126	73.48876	7.4963393	201.24968	19.759188	7.00316	1.6562331	1.1362854	9.402424	0	314.3403	0.060087748	0	24.577948	3.625037	0.9760126	44.82695	8.066514	0	71.42368	67.48109	0.31327155	5.822613	5.520781	0	0.19727975	0	0.07002114	0.038881075	0	95.3177	3.8699434	0	76.31736	0.044550437	2.2052028	0.26576844	0	0	2.024971	37.526676	13.729294	0.32199073	2.060592	0
1126431_scaffold00800	0.18792567	9.939208	12.897978	291.4988	1.2735146	9.299103	23.1349	0.8844932	1.2173966	0.92991155	1.4909384	0	0	60.593933	0.34599409	1.4162028	9.496119	7.379514	0.52773833	0.89507663	2.1239083	71.63829	2.1712356	14.663239	1.9468428	4.668816	86.5356	4.2204933	37.91361	0.39635462	2.1266613	1.3559551	355.32965	88.47764	15.694911	0	5.282644	0.7180358	94.23989	96.426254	0	2.3272665	1.0096587	2.3961706	0	10.854779	98.044556	1.7799374	0.8586545	5.811403	16.95438	1.3457721	12.432778	0	0.97246957	2.1948464	16.01014	8.220498	24.483332	19.803856	0	9.96878	2.5459208	0.87680566	118.56464	1.1542088	0.79791015	54.649395	4.8272877	0.33866253	3.8394225	22.646631	1.4617673	20.375753	0.46203792	191.50328	19.232548	1.9394771	191.44434	2.5907733	3.3794582	100.763794	68.31549	1.4843514	0	9.674953	9.887369	19.1699	22.293272	1.2656004	304.49597	1.9899004	0	25.849909	0.6274903	5.0359097	1.0641544	10.82332	2.177716	54.196198	359.3135	1.4004977	0.62550235	3.714534	121.300644	0.9483156	0.95632607	16.866539	0.16239107	1.1747792	58.15501
1126431_scaffold00848	0	55.998405	3.4283087	2.415214	1.5783896	24.430609	23.208467	120.05328	5.588287	65.04806	13.579002	0.46177968	0	10.878734	3.2876503	9.90134	57.168938	29.7911	9.811157	10.337172	18.175856	9.518228	31.301825	0.30088693	0.2872513	2.91335	5.162883	5.1645327	0	1.6133884	4.96242	0.46682397	77.15322	6.099171	113.08025	0	38.308624	36.79524	20.699545	2.505459	4.6770134	0.70696247	4.048543	2.0248675	0	4.4713726	18.77866	2.162793	37.195313	37.864315	5.803647	28.447737	0.32396904	0.66839355	122.15006	1.5382568	115.49871	32.363335	24.181684	7.2725434	0	3.6849058	1.5651816	10.936764	22.167435	8.079804	4.002801	50.35587	6.8830104	3.1130517	2.896132	12.313149	0.37743956	8.8124695	2.0344083	10.6632595	3.1647675	15.023637	10.608928	3.6908002	2.403232	2.0335896	9.68946	3.861099	0	5.701986	5.7286706	8.702972	10.868085	4.9671736	3.8065407	14.66064	0	6.492277	62.419285	3.5028772	12.902375	25.335234	19.517353	50.494213	84.005646	17.017376	9.044533	3.9527414	20.303164	13.2100115	4.0146155	8.068339	5.199397	18.01355	11.149656
1126431_scaffold00862	12.714064	2.7931898	13.424759	0.7553632	2.1208441	117.18045	1.1521424	1.6877993	113.829414	45.138924	85.91504	0	0	0.3695433	16.349686	3.5150273	3.0656133	8.978598	11.962366	2.3714309	2.4475093	84.522964	0	0.7748978	2.605315	16.147715	46.6706	8.6424885	0	65.32734	22.914017	2.4567688	1.9472694	43.025375	0.14329758	0	23.455935	30.469372	1.7615203	4.166074	0	2.2798278	249.00041	4.7613397	0	2.8574994	2.4418483	5.448923	30.228895	21.933796	65.747055	0.09338241	0.89040554	5.388625	2.1022356	1.6317776	0.18113075	11.341211	1.6710349	0	0	12.669551	6.0569186	2.2464402	2.4321103	10.611918	476.35028	89.556526	7.2921143	17.659964	13.290841	37.396965	3.260291	1.5905958	62.113136	2.2278235	2.3297842	8.831768	1.5741674	24.36226	5.1320653	4.8220325	85.67254	480.20126	0	18.717869	19.829369	2.411882	36.75417	110.65238	0.8220144	9.941626	0	0	44.04467	5.3485584	87.3091	118.14786	2.1204224	93.06762	2.572458	3.3441286	4.1853166	5.27215	2.4242477	1.8981671	246.11682	70.360214	0	2.0692859	0.120818734
1126431_scaffold00888	0	1.9413576	10.8140545	1.0216255	3.6751792	1.1438448	4.324193	0.46692434	107.68196	0.5801554	0.2862062	0	0	4.248348	0.14612034	0.46007022	1.3939906	0.8894176	6.252872	1.5464007	2.1623378	48.134457	0.8596471	0.4101049	0	28.29236	1.3905333	3.245131	0	0.44308752	0.95634466	0.47720617	0	1.8274465	0.98116	126.45167	4.5687375	2.0993617	7.805653	3.9058003	0	0	0.34488192	0	0	3.0992365	8.772503	0	2.0797741	2.6951134	132.36105	1.3261428	0.4817078	0	0.3948978	3.8897884	0.88192284	0.47650558	3.8138642	11.073986	0	8.863196	1.9839894	1.281783	2.6498094	5.1452622	20.338768	24.757082	3.2474256	0.10726807	23.957619	0.4459958	0.11023823	1.6134555	0.17972317	25.988174	1.0554397	4.287376	25.881319	0.6130936	1.0528628	1.8342501	50.59646	21.243988	0	61.577503	63.207436	1.2232724	0.28420398	108.36761	0.83382815	3.6416264	0	9.768576	0.37265894	1.4106108	0.0976987	1.123994	2.2250655	24.223866	0	0.26093766	0.18868741	0.59421337	2.6558156	0	0.29313576	135.61974	0	0.6678716	3.0638778
1126431_scaffold00984	3.1376622	0.9403715	1.1611925	30.606358	1.5120335	45.72398	13.306807	3.9380686	418.64056	1.2703152	17.249187	0	0	26.741394	6.16194	5.6991324	0.7913368	0.9001683	16.90459	7.064654	1.519774	84.05392	2.013977	2.7022264	4.64358	34.915966	8.496022	12.152934	1.2232206	3.2179961	4.120607	2.012393	1.0412139	10.577409	3.0648751	3.7238169	2.2519293	2.2747478	5.1556244	3.7126982	1.6201408	3.6571035	12.560534	3.8794825	0	4.60726	4.678642	3.4962773	3.0921533	2.1158946	199.71637	1.5978242	2.8248832	8.643969	4.413035	2.0940456	2.944284	1.1123677	11.317794	15.675304	0	1.0512104	9.581041	5.8557615	2.0229385	17.343906	32.60753	79.085464	11.3169775	5.993674	28.810839	2.5077043	1.6851828	28.349962	4.1955075	0.35036105	2.6608171	24.421482	0.49100015	4.4747906	10.791556	4.8988895	83.84713	32.18752	1.2224271	45.205704	42.746952	29.66182	2.3425167	421.48972	31.15814	22.59229	0	14.858279	1.1349825	3.6606703	15.913441	45.671074	0.86012393	82.46211	0.9003306	8.436263	5.5699043	4.1345963	2.5925126	1.055557	11.0911255	205.92015	0.5422658	9.95811	25.065704
1126431_scaffold00991	0	205.32487	6.9819293	15.830329	34.187603	51.25903	25.558796	195.18333	7.5441155	4.0076213	14.161225	0	12.47141	16.765314	6.792508	655.818	208.90279	3.194857	20.668646	68.70877	4.9920454	2.207088	3.330109	12.348284	0.62045693	7.8117223	1.8029732	2.1491833	0	3.0687804	10.8944435	9.130991	131.47116	1.7792587	5.6436505	0	3.0716264	12.013959	40.040817	42.820396	0.36079478	0.6108098	3.7099028	38.7556	0	20.541073	42.088036	39.358135	11.437059	2.4838758	6.42998	3.3025007	11.832416	5.0530076	197.08855	33.575783	6.1728144	3.7037692	18.206566	17.263037	0	5.501296	18.256107	76.4368	30.408426	22.029842	5.7215967	22.225191	1.7630931	6.04416	8.420981	0.7591421	8.909646	10.653781	3.1193967	46.76706	16.265404	19.94369	46.954803	10.961573	16.067171	41.018314	2.8134117	4.7831755	0	13.77948	10.759837	8.576698	0.6824081	7.1291347	15.465286	17.535057	0	15.756388	4.6807942	14.90301	15.121441	53.041313	6.2687116	22.662386	132.37863	68.18458	660.93494	15.317892	25.252663	15.080367	4.1636906	7.574999	0.18113856	71.76979	17.609097
1126431_scaffold01001	0	22.300049	0.21278292	0	0	154.9599	10.927681	5.2092814	0	0	8.36284	0	0	18.852613	0.07762877	104.733826	26.54694	1.6632609	0.9867143	0	2.0422692	39.042454	0	9.513865	0	0.2727907	0	2.8819568	0	0	0	0	40.426342	0	0	0	0.2521782	0	4.0969157	0.27213362	0	0	0.5996422	0.24437065	0	0.8054912	5.702298	0.2349145	0	0.36557162	0	0	9.436866	0	6.8813014	0	0.039044634	1.8082228	14.258278	8.063732	0	0	4.4201093	0	6.4077063	1.1509485	0	116.64843	1.6293998	0	0.4355544	6.9766383	0	2.000073	0	3.0367534	0	4.283505	2.9691224	0	3.4804018	0.3248249	41.407204	0	0	4.1084166	4.0580015	2.3632112	8.290608	0	0	3.274061	0	8.557082	0	0	7.889408	152.02184	0.5516475	105.11946	40.53039	0	107.761444	0.12627414	5.5392632	0	0.34607348	0	0	0	16.667997
1126431_scaffold01040	0.43105227	4.160624	1.7402697	0.27743647	9.152807	1.0871937	3.300718	30.516468	4.8866806	1.2119167	1.295387	73.325584	0	2.9860406	2.8967125	3.8730903	4.7756467	1.8936234	2.3537374	6.905785	0.086994454	72.02577	19.298452	0.7795874	1.1163869	5.1314154	45.6575	1.0522506	1.260346	13.984615	1.4905012	0.057596404	3.1162732	47.135754	8.052634	1.5347348	6.5741177	3.6740458	2.0431156	1.3214953	1.2983546	1.0990288	4.3933845	1.2491335	0	0.41173765	2.6905906	0.24015942	3.7073479	9.779366	3.055557	14.816872	0.7521827	1.4843863	28.482925	8.7203045	7.7437773	1.404932	1.8412573	5.1313257	0	0.4813846	3.0588777	7.8899455	1.6873195	2.2797508	2.4184744	26.378168	0.9308767	2.718811	4.749643	2.1800935	0	3.067092	13.331091	2.238167	3.190196	1.390204	2.3126962	1.4856387	2.6050434	1.8596325	72.77524	3.2155623	0	5.453919	5.185755	1.8119807	1.54359	5.95106	0.5031945	1.293221	36.42101	4.131064	1.4842764	1.2965473	1.8571999	1.373562	0.24169886	24.899263	2.9891145	0.4724081	3.4843647	1.9364018	2.1369576	8.393993	4.139463	2.5961294	1.1174477	0.31091952	3.1950266
