Contig	06/29/10	05/22/13	07/10/09	12/23/13	12/11/12	02/23/11	09/18/13	03/13/13	09/28/11	05/17/10	04/29/11	11/29/11	05/22/13	01/15/14	05/21/11	02/13/13	05/22/13	08/11/10	01/26/12	01/16/13	04/27/10	11/23/10	05/21/14	02/11/10	09/10/14	12/20/11	10/21/10	01/11/11	12/23/13	06/22/11	08/19/09	09/24/09	04/24/13	10/21/10	04/10/14	11/28/12	07/21/10	06/29/10	08/14/13	12/23/09	07/17/14	09/10/14	07/20/11	10/22/09	08/14/13	07/09/12	08/14/13	10/22/09	06/29/10	07/21/10	10/25/11	05/21/14	02/11/10	09/10/14	03/13/13	12/11/12	04/10/14	08/11/10	09/18/13	02/12/14	12/20/11	07/10/09	11/28/12	01/16/13	07/18/13	01/26/12	08/17/11	12/16/10	01/11/11	05/21/11	12/20/11	09/15/10	09/24/09	11/13/13	06/22/11	06/19/13	06/20/12	02/16/12	06/19/13	08/19/09	11/28/12	12/23/09	11/23/10	08/17/11	01/26/12	11/29/11	11/29/11	11/13/13	09/15/10	09/28/11	12/23/13	02/16/12	08/15/12	02/12/14	05/17/10	03/24/10	04/29/11	02/23/11	04/27/10	12/16/10	04/24/13	05/30/12	02/13/13	03/24/10	07/18/13	08/15/12	07/20/11	10/25/11	07/17/14	05/30/12	01/15/14
1126415_scaffold04321	0	3.7455986	95.5047	0.844103	4.266	0.28352544	2.0857427	0.6172629	1.4159781	0.17698884	0.3783578	0	0	0.4955485	1.0141301	0.68422717	5.2095184	0.4938314	1.1048812	2.044305	0.31761768	0.62422	7.0080047	2.9818196	11.936684	0.9163787	0	0.4802223	96.63228	0.048812605	7.99785	4.7314143	0.27977577	0.071054146	1.5853081	0	0.47063088	0	2.0513453	3.0472379	3.7245271	15.19043	371.3515	7.7530193	0	3.7139332	2.455844	5.69936	0	0.34112644	3.0425105	5.6350584	1.9701196	0	0.62645465	10.339121	2.040292	0.4724468	2.5209188	10.442195	0	95.56626	2.1574538	1.4120724	0.7247555	2.4164696	254.99252	0	0.5366275	1.4180584	1.2644478	1.375724	3.3882768	0.7998562	0.10182419	0	35.806778	1.3958038	0.13193248	7.4814944	2.0877895	5.6983624	0.7727674	263.4606	0	4.2342286	5.5537534	2.205187	1.1783661	1.7222925	0.3674337	1.8053039	0	7.9848843	0.6568617	4.5185394	0.48433265	0.18573667	0.2941484	0.44892582	0	14.14309	0.5612406	3.7705727	0.1950514	0.40726328	358.2609	3.5312047	3.0598602	14.000436	1.9441794
1126415_scaffold04574	71.500114	11.817412	160.93863	11.156202	32.669357	18.345924	126.58578	39.834667	517.86444	16.447481	20.901018	0	0	34.538296	15.258323	45.21591	10.209287	17.409628	33.0845	66.66758	12.462331	704.8318	35.593853	7.067422	22.245518	29.963211	4.4648175	13.388042	52.858395	8.618647	134.5998	29.85535	24.169827	4.2552824	23.66078	1.4464301	9.354534	15.0446205	30.231293	30.546541	164.31882	22.491518	3.9801123	102.1863	0.77918184	21.274126	30.64069	93.2526	16.15992	8.688341	54.767574	31.225834	8.321917	244.82123	37.517044	32.02697	24.904238	17.840448	126.96729	26.638094	0.97371656	169.90578	22.538862	61.383274	35.546444	36.733784	12.813483	82.68345	12.928874	16.47243	28.723314	11.059633	31.599936	77.90909	7.9905295	17.55556	14.986222	23.97694	14.712501	138.08464	21.677229	25.538382	711.6124	13.191794	0	23.632711	19.810183	68.99205	12.061414	537.0625	9.674537	23.659302	0	25.80314	17.973425	39.76883	21.904272	19.082344	14.274973	79.4968	20.594181	23.864164	49.451424	36.256393	30.21004	12.195068	4.734897	54.116463	169.55757	28.52159	31.366594
1126415_scaffold04804	0	2.1002293	96.40294	1.434861	2.454976	1.3052944	1.7234976	0.9836845	2.4069712	0.09401784	1.7083858	0	0	0.26323918	2.0009365	1.4538671	1.35543	16.039425	1.4346969	2.1719015	1.8559307	9.646269	0.40245473	0	2.7837913	1.4062747	5.858962	0.5101956	0	0.6223112	10.511802	13.739723	0.09907936	6.4165673	0.76557076	0	51.12556	4.1770816	2.7737575	3.372326	5.0361753	1.5225044	1.0568346	3.8762014	0	1.6440585	2.8265533	1.6302161	2.3592837	49.28885	2.1549401	0.59867734	0.06342683	2.878886	0.33277756	1.0461373	1.1612345	18.858406	1.7855089	0.16314633	0	93.12851	1.213471	1.0501453	0.38499576	1.4262749	1.1409321	1.425042	1.1402427	2.7871494	1.5352787	0.6785954	11.9604845	1.1330395	0.48680812	1.8203365	0.87007636	2.4266016	1.8221722	9.935569	1.4787333	2.7049913	7.389001	1.2228249	0	1.8237202	2.413797	0.46856496	0.8708969	2.815062	1.9518363	1.7704457	0	0.62838995	0.52339506	1.142992	1.23495	2.2692893	1.2500312	2.6232016	0.19990428	1.8324192	1.1925415	2.0029573	0.41445124	0.1081707	1.5095875	1.8758032	5.7792764	1.2060227	0.51638156
1126415_scaffold04928	0	4.820005	67.81085	14.914186	3.638509	0.91637564	9.238048	1.1637735	1.0678613	4.1949697	15.184105	0	0	3.2033002	4.0581603	0.24571933	3.4362361	6.0043774	1.1903532	2.9365995	7.3570447	0.6725087	0.61217296	3.066466	13.173747	0	5.1311827	0	0	1.3147168	24.339537	11.327621	0.100472935	5.664758	20.184805	1.5091997	1.5211146	19.933334	30.739569	13.131871	0	16.056753	3.081135	15.2315445	0	36.344578	34.616203	15.5868	19.025812	3.3076396	1.4204122	1.8212935	3.0873091	11.677512	0.50618714	4.2434053	21.353222	5.889794	6.3371778	1.323528	0	68.16604	0.9570858	1.8255697	23.815058	1.7356027	7.7131977	0.5780342	0.096356705	4.048557	0	2.0114863	10.244639	0.8617319	1.2067127	90.877045	41.321716	0.13670737	86.84667	25.692053	0.499844	12.0171175	0.13875793	8.184159	0	2.5891197	1.9038037	1.663044	2.3734555	0.28546563	14.844667	0.14961228	0	3.345449	6.103702	1.1590683	15.445276	0.70036745	7.922581	0.24182704	0	88.07832	0.40310493	0.25389117	19.332907	289.5324	3.339971	1.001151	0.3662852	93.35457	2.618223
1126415_scaffold04988	0	6.7755623	394.15652	1.2826223	3.472621	0	0.5030644	3.349774	0	0.2881459	0.6159838	0	0	3.2271023	2.8303714	1.2377256	5.423437	0.6125562	10.526295	3.6980245	2.2407496	1.9709258	1.0278695	3.8983414	0	1.2156274	0.27206892	32.211143	0	2.3310952	202.338	4.90707	23.381702	0.1542392	1.4860036	0	3.0648344	5.898925	4.2505064	13.367253	0	0	15.857541	12.374774	0	6.5263305	5.1088443	14.513023	8.952336	2.4683087	0	0.81547844	4.406186	0	3.229673	4.8093033	1.1072295	0.95229936	3.9521644	2.0000436	0	392.0058	1.9283947	2.7587018	1.7699026	10.490994	2.2016442	0.14558232	27.374495	2.0777977	0.39211023	1.1198707	4.507919	1.4468915	1.547228	7.152523	16.789772	0.68861574	7.589321	205.64262	2.7695694	18.422798	2.2366235	2.9981713	0	0.4968301	0.27399284	0.95737207	0.8897084	0	0.7975985	1.2057917	0	2.8888345	0.35646698	4.4371867	1.1564897	0	2.554064	0	22.566555	19.655996	0.60915023	5.882887	3.175526	1.9891295	17.244541	0.20171799	0	19.097132	2.3739095
1126415_scaffold05294	0	133.79808	98.22298	11.336731	0	1.2692966	15.821921	1.2089807	8.240831	1.6837436	2.4349031	0	0	17.19329	5.4318976	0	118.39563	12.396282	3.7097785	0	1.0664415	8.637638	0.21198435	0.3792362	8.797812	0.9116615	5.4006433	0	0	0.87410396	9.689513	3.2949412	7.723812	4.1352706	1.2903932	0	10.139635	42.580105	9.392252	3.8368077	0	7.0571284	3.0616567	0.2552132	0	1.6824605	8.932957	1.4720248	44.618916	9.544793	2.0431228	0.42045382	0.53453946	3.032782	1.5775504	0	1.2233105	13.0680895	13.793682	14.265012	0	101.79508	0.7101886	0	3.2446113	2.1035266	16.960466	2.7021964	0	8.411649	1.2130123	3.5193653	3.6698608	16.412111	0.7977377	15.488681	1.8331759	4.828605	14.47068	11.094694	0.38944542	4.2065406	8.216437	13.52603	0	4.354744	6.639614	24.187035	3.3831053	7.8586974	11.308964	1.8650881	0	14.729094	1.2865396	2.1673667	4.553383	1.1433297	1.9752808	2.1353774	9.055392	6.1771984	0	1.5825218	3.492852	4.84301	2.6745708	0.5200205	0	2.5409856	19.583485
1126415_scaffold05390	0	0.70572674	41.5258	0.57254976	0	6.9446554	6.5497518	2.6167848	4.001871	3.4014287	2.6733096	5.2910175	0	1.6806372	21.127684	3.351884	0.6009496	3.8281455	0.6939204	2.888832	1.4362539	6.800133	22.482702	4.44348	2.6330333	0.9208503	1.2043678	0.3257318	0	10.870882	29.827583	4.873365	0.42171142	0.88358575	23.705574	0	4.5223684	1.5687276	6.324612	5.5979147	0.76555246	1.9440705	144.78595	14.178205	0	8.547075	7.4034824	13.629565	1.4345454	5.1418653	1.1465088	17.83705	2.8346176	6.1267	0.3541002	0	22.98291	5.4172606	15.832625	1.0415994	0	39.240902	0.7173467	3.511933	109.5852	0.455299	6.474865	2.122892	0.6066518	18.676119	1.2252386	3.9436479	4.571781	4.521146	10.360006	4.7679367	7.7666554	0.57379687	4.9218936	27.38197	0.39337075	3.7006888	8.008051	5.8552976	0	0.51748663	0.570769	3.2408233	3.475123	2.0968058	1.45383	0.31398112	0	1.8387985	2.6918356	5.351408	2.4091454	5.8792543	1.9951901	2.53753	0.2127131	1.754848	4.4413366	3.996181	110.9133	0.2877543	137.5589	0.94547135	4.2278385	0.42776614	2.4726088
1126415_scaffold05442	0.22347826	30.612635	27.518307	11.123351	14.740583	23.512407	4.73885	5.960344	32.171307	34.280922	2.9012735	105.273735	0	6.755378	0.98748183	5.1819267	27.17479	35.823692	32.494602	5.612349	2.5257185	41.709164	3.0123327	6.9287257	0.33073643	19.663628	20.858997	11.565393	0	1.0535808	13.206959	12.422071	1.377255	21.793922	4.6660357	0	33.949734	19.17939	10.592495	25.9627	0	2.9303458	22.318344	12.175086	0	24.460539	6.974659	13.945145	15.616801	32.81029	43.319244	1.066914	7.5280733	3.0783095	5.1595263	13.796121	5.4633675	37.33929	4.454784	13.955812	0	27.203453	10.380237	6.256101	65.24888	26.688803	15.995108	60.79788	11.887479	0.8860109	16.826698	9.6560955	11.050691	3.9374604	0.46269324	9.2829895	15.195677	59.966286	10.191611	11.57996	7.7740707	27.270908	40.74788	17.651672	0	19.110502	21.364971	6.262787	8.904838	31.906681	13.565774	54.42623	0	9.40687	35.81768	7.3330097	2.5309513	20.044882	2.0049334	59.413174	2.4581463	22.924429	4.675551	6.4251137	60.934605	15.383286	23.111813	42.33172	0	23.427101	6.625823
1126415_scaffold05662	0	0	180.95929	30.380062	0.61910224	0	1.3453021	0	0	0.41096747	0	0	0	0	1.1774031	0	0	2.0476332	0	0.19778621	0	0	1.7591959	0	59.151993	0	0	0	0	1.0200841	0.28718007	17.456053	0	0.16498747	0	0	0.1366004	1.7453182	2.3816082	11.792792	0.39310625	55.237473	1.3714432	203.05743	0	0	3.0888329	215.30528	0.24554327	0.13201573	0	1.7446114	0	12.584084	0.18182819	0.5716047	0	1.4888126	0.32519802	0	0	177.26854	5.451623	0.491824	3.1553996	0	0	0	0	2.2225904	0	0.11408664	14.593066	0	0.9457416	0	0.05282288	0	0.15317337	0.65145004	7.137098	8.023404	0	0	0	0	0	0	0.23792711	0.15381373	33.487305	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7555404	0	1.8746179	0	1.5788856	0	0
1126415_scaffold05847	0.46521512	2.5835018	91.56194	6.1881075	6.725589	1.1174846	0.82207274	0.36493114	10.547943	7.4292502	0.55922097	0	0	2.0508077	0.4282589	1.8877647	4.1484528	6.423062	5.370881	6.6473594	11.454477	7.0453897	0.89582545	2.8045774	0.3442473	5.4177094	4.0013647	0.7949524	0	71.51119	14.526417	27.599562	0	3.6966884	1.1928607	0	38.81462	8.203925	3.0870585	7.9568605	0	0	20.436579	28.310791	0	2.5093822	2.9038322	30.066404	6.2518306	45.713432	8.514123	0.22209968	3.8825052	1.6020306	2.2221923	2.910751	1.5508775	6.1449213	1.6559877	2.3604617	0	91.43843	10.954339	6.6786346	0.85696346	7.619401	22.574266	6.502613	1.7977997	0.33534735	5.766833	4.1247945	24.684326	0.6305092	70.132225	10.129735	11.566441	0.60015357	10.763948	15.370356	12.480338	8.171426	5.710834	18.508854	0	11.772334	11.044252	1.3037255	4.3616977	10.965599	5.647979	0.9852104	0	2.4477873	6.3105626	19.84468	0	0.6588547	9.912475	4.6446543	0.11124191	18.354548	2.6544824	21.177353	1.845057	3.8524408	18.175608	6.702547	1.2060106	13.869866	4.022955
1126415_scaffold05884	0	1.6056582	101.5893	8.617572	4.2201767	2.4682238	388.733	3.6637955	19.83488	7.878947	216.26689	0	0	24.413233	2443.111	0	2.9028218	2.0099392	0	1.0111731	5.2786613	1.4820359	4.047214	1.2067324	1.7280681	16.438509	2.306197	0.45606145	195.2855	1873.2764	66.460304	1.4977895	4.760453	1.8556802	7.1855707	0	11.0341425	3.15732	693.8029	7.837715	5.627267	3.7426388	988.68695	7.579509	4649.2856	12.176819	700.4146	6.765768	2.6361907	6.88423	33.830482	5.351548	0.85045415	0	3.346518	3.7015848	7.2661533	2.0831437	408.3248	1.640652	0	92.58374	0.30131003	1.6762855	272.09033	0	817.74054	1.433068	0.21234533	2452.954	17.905249	2.9746404	1.8165036	77.54392	1842.7024	2.1904485	22.846619	7.531694	2.349276	64.61188	0.68845457	11.802041	1.6053802	842.3528	0	6.928414	6.892595	72.25129	1.885407	23.276428	6.760857	6.5941377	0	1.7553588	6.8229637	5.364004	210.08902	1.6536742	5.5869846	0.6661556	5.695855	26.003105	0	13.708013	257.48083	113.493744	1016.4301	34.8592	2.8251934	39.75339	22.791058
1126415_scaffold06135	0	46.24557	69.44524	59.865772	9.282145	33.054726	207.98547	0.93702346	4.298994	5.0510774	2.182562	0	0	55.065243	4.222573	6.370554	43.51126	151.04391	5.5162644	10.96505	22.950489	23.362267	3.2202604	44.524208	43.842144	7.295495	63.39557	2.5660512	0	1.7190964	24.532278	6.767443	15.062976	63.423042	10.413775	5.103616	7.287204	3.0895321	81.530266	50.883778	1.6447833	37.591373	12.608964	11.077003	83.394905	34.09564	74.56088	9.58353	2.1831605	7.042626	18.474485	4.1060095	50.388763	51.007267	1.1411722	10.961653	10.9730215	151.3882	223.14671	90.63365	8.016594	70.435165	17.723957	9.431699	63.151512	5.217099	28.402025	9.9365	4.453237	5.7691154	6.0326176	141.05582	5.1766887	77.70916	1.6693792	64.98458	30.942032	14.177177	65.05012	22.941406	18.029947	42.993755	26.5117	30.751255	0	11.118158	15.328658	77.39512	141.61034	4.987645	59.793518	11.9739	0	86.91416	3.7891157	56.442055	2.3527405	35.300617	21.96908	9.677056	17.137962	7.1216335	5.907061	50.369812	59.455643	1.1746519	13.020259	15.573588	0	8.041706	50.762745
1126415_scaffold06370	0	107.05147	26.273264	43.007404	42.424572	12.388743	62.19115	70.991066	5.4283624	7.9889436	4.3280773	0	0	20.223238	0.80622953	78.97465	113.46525	14.918574	13.663633	50.77292	4.7134237	10.105505	18.504202	12.319599	3.2403572	12.087996	7.904864	5.701172	0	0.24145854	12.643689	8.191616	65.04569	7.820419	16.575035	0	3.2010593	13.299436	49.813885	19.470066	0.8374502	8.861041	1.3070499	8.177876	0	30.837881	55.173	7.8614264	13.338816	3.9373386	13.921448	13.937312	12.477165	10.0531435	71.85452	36.12548	17.842268	13.688293	74.12773	47.096127	0	25.810091	42.217785	45.75187	79.54456	16.601961	1.6231782	12.938337	6.968075	0.8768286	14.74339	12.577495	6.8934712	27.696222	0.25184396	28.523485	9.114988	11.769106	22.515491	16.191124	50.203365	19.041737	9.397237	0.9963651	0	11.604783	10.14607	33.54294	10.707539	3.2767563	43.39433	12.880088	0	38.03547	10.0524	23.682055	4.1926866	11.484662	4.0013795	13.046471	72.133995	31.354391	66.39882	22.4403	82.97707	8.813814	1.7571731	14.249893	0.4204455	40.476837	21.638613
1126416_scaffold00140	358.63486	42.7932	116.50603	52.92564	21.66691	32.20748	31.664913	127.799934	127.47673	37.29645	52.78941	305.38837	34.926308	158.16856	16.000486	174.8035	39.471474	99.553474	104.433205	157.16977	70.18882	31.444021	94.61417	32.543316	56.94391	15.777858	5.0551567	133.46796	196.93585	3.208351	102.83727	25.444311	48.015926	5.6467466	60.10818	232.69576	293.72852	95.030914	44.534977	68.48252	246.55882	51.320374	7.4422297	43.82836	0.30060333	85.92254	46.67249	42.350685	98.04425	259.6142	53.893032	94.57802	28.871098	120.08701	119.284355	21.769741	56.529835	92.50014	33.529476	78.91119	94.10123	122.739456	6.62262	150.46889	40.852062	112.91871	9.506461	43.466713	129.84511	14.602279	15.218758	20.50186	27.14686	70.15029	2.9407287	39.875645	61.21415	148.30566	36.6837	103.8621	6.653385	69.18514	34.92619	8.413407	156.1642	29.722555	31.701874	65.487595	22.32727	125.631256	60.26686	158.29482	253.58044	71.243744	37.384895	55.15607	53.11485	30.649693	69.42578	40.25912	44.11031	31.227001	166.07584	55.94993	40.131496	23.270405	7.628373	52.04639	239.98758	33.72631	150.44
1126416_scaffold00185	0.48331288	14.10555	135.87859	46.151886	9.250135	31.810219	14.544779	8.030613	6.230249	9.961598	7.161846	2.7178693	0.2751647	37.741844	4.675694	6.3166	15.5771475	11.376284	68.19169	11.148455	15.6776	9.429757	7.826129	11.563908	6.2424293	41.84397	14.66856	12.591951	2.5693636	1.7334515	75.33791	12.540139	9.143994	13.981312	7.8862333	12.514949	22.914982	12.4488535	13.078512	31.449179	23.972883	8.449883	15.677225	25.872496	0	12.136384	13.667003	28.298487	13.320735	22.425259	17.147045	7.8032	12.080626	19.367012	9.1646	8.467157	7.1283817	12.13482	14.889357	21.504684	18.324133	134.34805	15.8164625	11.637667	4.2491636	68.33383	11.832827	7.7292185	12.964296	4.3232403	44.540443	8.241302	10.887663	64.84868	1.500989	6.917743	12.478761	83.01061	6.4237823	72.959114	14.766301	32.901154	9.564711	11.208281	0	27.65556	28.21958	60.679043	7.9756804	5.237445	45.01303	85.79101	0.31595108	25.23195	10.2512865	11.82215	6.4039516	29.432873	15.833106	6.2165427	8.384037	18.721874	7.980752	10.947961	4.66139	6.6515636	15.074404	16.209623	21.03398	17.24061	36.20385
1126416_scaffold00191	0.17775382	19.766085	1.2110145	2.8220391	0.68259704	16.780281	5.0256867	5.2637234	5.2137475	15.412608	17.350206	10.99542	0	3.4701939	4.9253607	2.1123645	19.765472	12.079688	7.0438924	1.1160108	13.703893	5.166018	1.0268567	1.7757938	4.1432986	15.088367	10.249156	1.5621068	0.12993282	1.8083469	15.123889	3.3726614	11.4602375	8.490847	9.457427	0	13.475171	36.231144	15.797314	6.3959627	0.22945926	3.17246	6.8676386	5.923736	167.73698	13.173631	14.05397	6.1896873	35.83139	12.68899	29.782427	1.909394	1.7936437	0.30605957	6.4034514	0.6302283	8.82277	12.044475	3.6065931	7.2846403	0	1.7369578	1.0607185	1.531102	4.6250443	6.6717143	3.638837	6.847746	1.4748589	5.54174	14.689642	5.4384513	2.9134333	0.54204965	2.1046407	10.271621	8.653832	11.379628	11.623107	15.653897	1.2838557	5.751451	4.9168863	4.1860237	0	29.004898	27.97105	1.0460937	5.474184	5.0876637	2.1165333	11.073568	1.9173193	6.6805277	15.505872	3.7426171	17.286488	16.237326	12.5916195	5.9324813	11.433676	20.41586	2.4088438	3.6731813	5.639816	11.75282	7.922221	30.920603	0.3840033	19.873241	4.1722074
1126416_scaffold00210	0	3.894825	2.8801863	16.589142	24.078941	0.2653391	5.4220996	12.058849	3.2466228	15.300638	1.6155291	0	0	7.8259873	1.2541416	4.802538	3.1341603	5.59538	4.1360407	17.178726	7.9141355	2.80141	2.1270766	10.020628	1.3623196	1.7390199	1.8620723	0.29212242	0	1.3590271	62.79163	40.786102	7.462153	2.1611354	1.4330426	0	15.828419	13.311102	18.54318	44.41049	1.3467176	1.0729102	0.97457814	29.929817	0	2.544715	19.870867	28.874226	11.776674	14.844909	4.5794926	1.4062947	10.294265	11.72873	12.714766	26.7624	1.3468231	6.016294	4.5873685	3.1257293	0	2.6214087	15.083616	21.243063	32.853565	3.4550214	1.032937	0.9100819	0.31387895	1.0948567	1.2044727	4.345245	39.253174	9.606399	0.98866296	20.6912	3.448933	1.8406556	21.267683	63.714592	14.816857	42.37913	2.6366644	1.184873	0	3.66811	4.252512	8.35814	3.8837082	3.3166263	16.50553	2.534258	0	2.2487307	16.501612	42.689777	1.3824607	0.10863928	8.3616495	0.997809	7.9240904	3.6721551	5.3399463	35.176872	35.640953	2.394035	1.1786505	4.34829	0.71589744	5.3117833	6.083862
1126416_scaffold00232	47.246746	4.431802	53.61186	79.75061	15.827037	18.376825	18.683205	6.9816217	20.683952	48.981495	19.89493	0	0	76.56133	14.590809	6.366861	5.6543417	42.23955	5.9382353	11.88915	14.675544	75.68326	5.7887487	16.928337	4.063648	13.991262	89.88313	3.3051918	134.12971	9.691126	196.04094	106.423134	6.149328	86.74463	5.1503377	25.957657	46.011044	91.49973	23.875145	51.424202	0	3.7935443	20.826687	149.31685	0	75.725136	26.595095	158.73154	91.765724	43.72796	31.923233	6.373597	17.283535	10.4337	6.7840714	14.889246	6.0498085	43.62638	14.222865	79.30507	11.800848	57.41607	31.060024	9.277007	41.772007	6.073723	17.20038	46.74015	3.0778396	13.855062	14.388618	7.1889443	103.21302	7.1861615	9.164544	74.441536	37.566395	7.6646733	74.421364	198.74515	29.19673	51.234802	71.829956	18.835064	0	24.06979	23.75357	8.968513	7.792158	22.509018	87.36234	6.149122	0	76.008896	50.08991	6.2136726	19.371492	18.236694	12.706304	45.536587	6.090294	38.60128	5.447554	6.9755864	41.869926	14.002958	20.734106	29.80971	0.3272709	39.702206	80.29809
1126416_scaffold00233	756.31537	199.18721	463.66568	1302.7808	79.08386	163.83337	579.02246	236.68599	435.72714	42.322342	63.674904	602.7697	902.0538	163.26352	86.90574	451.6776	186.40903	144.87398	709.7926	1284.8181	213.61934	157.92885	301.98892	160.15251	148.16751	163.49788	53.53864	653.80493	2725.286	11.743025	200.21004	241.8725	133.1942	57.631344	1023.9493	742.0168	102.39372	445.6131	832.2737	172.90552	691.4817	152.71733	17.119307	380.31573	1097.4509	185.16867	846.6218	373.647	440.72745	100.27545	108.2489	303.97693	147.04141	347.54675	223.67947	75.63278	954.7521	140.18175	584.6814	193.0229	1113.6025	492.2793	60.3569	1235.2932	185.51697	739.6117	35.565323	451.6968	636.35406	89.003174	161.78236	119.280975	258.87952	537.08795	13.330267	194.60635	107.21387	127.89945	184.22278	215.06491	57.628483	159.60164	169.69966	35.05691	3122.6416	135.0839	137.3769	533.3861	126.37228	421.0582	1338.5254	135.31052	414.80557	187.11641	40.99332	273.16357	65.18438	168.19061	222.63058	428.55606	129.30003	85.52795	434.29526	286.7703	186.47195	44.389587	19.983843	102.01449	648.33563	85.18133	151.62102
1126416_scaffold00258	15.067204	0.212504	30.009571	0	0.18152146	1.2064217	0.059166603	0.11819248	0.86761326	78.33	22.193031	0	0	0.12651573	20.823915	0.29114375	0.48857623	14.228728	0.18805405	0.13048005	159.05649	2.2021503	0.09671215	0.55365217	0.14865796	0.4939062	1.5359365	0.073561735	0.44054735	5.358692	13.830097	5.905539	0.19047466	1.4875162	0.036794197	0	16.67139	30.08377	0.19044276	3.3063872	0.086444385	0.073173285	5.74592	2.5615513	0	0.21447013	0.10449798	3.4697871	28.455454	16.895674	0.724982	0.09591037	0.6858822	0.3459063	0	0.25139272	0.018603414	14.577518	0.07151131	0.39204988	0	29.726898	0.7128098	0.072101675	0	0.13709676	3.533778	2.294386	0.022833899	20.346458	0.96845734	4.5408816	6.6971006	0	5.4981894	0.100947045	1.0686531	0.35635492	0	13.609169	0.44418502	2.7239137	1.8249415	3.820073	0	0.84728384	0.83784866	0	4.120229	0.54118025	0	0.46090212	0	0.33976275	79.405815	2.581874	20.921967	1.3514528	156.01483	1.805151	0.26420972	2.7301123	0.4298617	3.369254	0.09959498	8.292096	5.5898395	0.61683786	0	1.6905823	0.31022355
1126416_scaffold00288	0	1.0159392	2.3157659	3.38847	1.2053026	12.406882	2.891496	2.4276423	0.72972065	5.1606083	3.8227463	0	0	1.8145394	6.306918	1.4846935	1.3841693	1.5882002	2.8636377	2.95727	4.135161	1.2621337	4.931856	3.5108197	58.751537	1.408475	1.0028642	1.6672428	0.15601254	1.8667991	327.81042	80.05112	1.1635717	1.0407099	0.8404385	0	1.5956475	2.1955547	1.4162849	44.45984	0.36735412	60.7144	2.5632014	25.172878	0	1.9787244	1.3877333	25.566292	1.950392	1.8196702	1.5679499	4.7890735	4.0968084	24.621891	2.5487509	1.2018584	1.1660919	1.64757	3.3428397	3.2904592	0	2.3239481	2.8570457	3.4853377	17.987019	1.9662969	1.1003942	1.6371645	2.1590276	6.480978	1.2248682	1.2260482	78.11677	1.9525445	1.8780466	2.0019283	1.6783245	2.2371316	1.8965929	320.21515	3.271855	47.716232	1.5720146	1.5921595	0	3.103981	3.3208716	2.3925	1.4035255	1.1139656	2.1427128	2.7496433	0	2.6470692	4.877245	21.535336	3.6520362	11.058053	4.986468	1.8569105	1.3014107	6.643016	1.6237694	23.45848	20.262562	3.7972088	2.0846574	1.6635265	0.645511	6.106654	1.6479076
1126416_scaffold00310	0	0.17520969	57.23191	8.386618	0.29932913	0.42440346	142.70625	0	19.751543	0.09934912	0.07964382	0	0	0.97358155	0.020330768	0.19203857	0.14919683	0.45540375	6.2364836	0.19125491	0.26743242	8.807613	0.26579744	0.28530413	0.98054874	3.743621	5.8570104	0.053912625	0.16143626	8.93239	46.051388	6.226573	0.15704648	5.464219	0.14157192	0	1.3539182	0	0.6280807	3.6704597	0	0.723977	535.92377	12.800004	0	1.0795983	0.8041474	15.38087	0.14839683	1.2127349	9.820148	0.26359388	0.23458207	0.3802666	0.04395596	0.23030385	0.2045137	0.26519847	137.73318	1.7670747	0	60.67343	0.035618916	0.15852767	3.2546153	6.8198614	13.730771	2.0705423	0.100408345	0	3.447465	4.081813	5.7058225	42.6534	8.716435	0.3329236	0.0638482	7.194012	0.5924611	44.93557	0.03255385	4.4236803	9.21777	12.178656	0	2.92282	2.2318373	42.767277	4.644543	20.079155	8.5078745	6.3530564	0	1.5770541	0.023044756	0.30195132	0.027187036	0.4952328	0.041278567	2.7404506	0.2640498	0	0.21002741	0.26456687	2.7919483	0	529.76575	10.458558	0.09542172	0.053100422	1.023118
1126416_scaffold00321	2.1418314	28.439095	17.294256	7.4973145	7.639228	3.953414	29.348719	194.6296	66.12912	5.6034665	3.956801	10.191423	564.07324	9.867784	14.030107	14.441755	32.776485	6.710693	9.039717	13.422883	5.869661	4.633813	11.233411	5.7667847	9.843067	4.9885836	1.8314388	7.1822658	5.6032567	1.1048611	295.20328	5.8141255	55.925087	1.8322324	11.272812	7.625858	5.9668117	4.6053553	16.670527	7.312061	63.737114	9.443667	2.1019545	19.142921	7.1349416	6.4986153	14.776401	18.653393	4.847693	6.2226615	6.450783	10.655922	5.3197064	11.645818	201.97018	6.5359163	10.3971	6.748837	22.792046	7.963612	6.2143836	16.680529	6.8359528	16.749657	13.497506	10.731531	4.7521086	6.725428	7.021354	13.265571	5.123735	3.5475	5.8874016	9.854373	1.4732993	11.555375	5.944345	9.489007	10.1684	301.84097	6.5135674	7.572815	4.3913007	3.5615766	1.5371511	4.72154	5.3161817	13.015512	3.6697884	60.46833	8.895786	9.588985	3.647778	7.4141526	5.646039	16.830233	5.245467	3.3792474	6.7001147	8.135491	56.14817	6.572502	17.04526	15.597247	12.462425	19.953543	2.5536947	6.1503515	73.35043	6.179642	10.374836
